id,subject,object,relation_id,relation_label,relation_iri
aa0155727f588c656a92a774856035ab,ClinVarVariant:94684,HGNC:2928,GENO:0000418,has affected feature,
f3ee654ebd803751891293c14446ac40,WormBase:WBGene00006803,WBPhenotype:0000632,RO:0002200,has phenotype,
a4e029b5443ddfee9be377fe430e9618,ENSEMBL:ENSSSCG00025066075,ENSEMBL:ENSOANG00000046752,RO:HOM0000020,in 1 to 1 orthology relationship with,
3173fbff93a76d22ed681b0cdc95d88d,FlyBase:FBgn0267698,RGD:61953,RO:HOM0000017,in orthology relationship with,
cb14deb1471061eafd42c94f5648a95f,ZFIN:ZDB-GENE-040426-1743,ENSEMBL:ENSACAG00000005142,RO:HOM0000020,in 1 to 1 orthology relationship with,
791aaef49eaf9a12d7f5a183f6dcf728,ZFIN:ZDB-GENE-030826-16,PomBase:SPAC27F1.02c,RO:HOM0000017,in orthology relationship with,
3adc077fd69176a133e68bfd1bddf095,ENSEMBL:ENSCAFG00000006290,ENSEMBL:ENSPTRG00000050316,RO:HOM0000020,in 1 to 1 orthology relationship with,
201f462cf069f8c6df97d6f4a06a89df,MGI:87961,HP:0002385,RO:0002200,has phenotype,
9207ddb5848008f2b505b5e8f5909bb9,HGNC:4137,RGD:1307766,RO:HOM0000020,in 1 to 1 orthology relationship with,
ee1c5f9491036d1e3faa0708dac8c510,ZFIN:ZDB-GENE-030131-6232,ENSEMBL:ENSMMUG00000014131,RO:HOM0000017,in orthology relationship with,
0bef2daa7795facfcc38a3a6dad166a8,ENSEMBL:ENSBTAG00000012116,WormBase:WBGene00003650,RO:HOM0000017,in orthology relationship with,
fbe177bc1f78b94baaa647c518be1944,MGI:1857930,HP:0000842,RO:0002200,has phenotype,
f4380de7f3e35a9060e401a13230ab94,Xenbase:XB-GENE-953082,ENSEMBL:ENSACAG00000001410,RO:HOM0000020,in 1 to 1 orthology relationship with,
71a03f650565fce8fb59c4aa7238b7b5,HGNC:7584,HGNC:2554,RO:0002434,interacts with,
e36a7a8a6d9b279208e6a5d82ff2d1c8,ENSEMBL:ENSBTAG00000020093,Xenbase:XB-GENE-1014775,RO:HOM0000020,in 1 to 1 orthology relationship with,
ef187aa43937229b8051797682ee2217,WormBase:WBGene00000419,WBPhenotype:0000243,RO:0002200,has phenotype,
e69922a5a675da12fb30dce8f6d20848,MONDO:0019181,HP:0001763,RO:0002200,has phenotype,
333d8149989d6843a4eb34fd57b67db5,ENSEMBL:ENSBTAG00000035726,FlyBase:CG3860,RO:HOM0000017,in orthology relationship with,
84ac34569d517661da3b2b63e2a15d21,ENSEMBL:ENSCAFG00000010383,HGNC:1480,RO:HOM0000020,in 1 to 1 orthology relationship with,
162e5a73556ce6a540bafe72ece54a30,ENSEMBL:ENSMMUG00000021796,WormBase:WBGene00000043,RO:HOM0000017,in orthology relationship with,
7327960a791665ffb2e6cd1ad120bf4a,WormBase:WBGene00002974,WBPhenotype:0000164,RO:0002200,has phenotype,
0bba913d793b34f05d3b634cca497020,ENSEMBL:ENSCAFG00000019999,ENSEMBL:ENSFCAG00000028273,RO:HOM0000020,in 1 to 1 orthology relationship with,
0851b708f86f2c3e2df641aa53e47e6c,ENSEMBL:ENSPTRG00000011488,ENSEMBL:ENSSSCG00000025353,RO:HOM0000020,in 1 to 1 orthology relationship with,
776e9f50078acbdabe2db3b313b558ff,ZFIN:ZDB-GENE-000626-1,ZP:0000710,RO:0002200,has phenotype,
5679eaa382714e12dfbc72f4aae5fe40,ENSEMBL:ENSMODG00000023202,MGI:87906,RO:HOM0000017,in orthology relationship with,
d4dd9f3835de91a03b45c596b33f670e,WormBase:WBGene00003916,WBPhenotype:0000052,RO:0002200,has phenotype,
87e70b31041c31226d85b1a196ce19d2,ENSEMBL:ENSCAFG00000018952,RGD:1359674,RO:HOM0000020,in 1 to 1 orthology relationship with,
39abdf60c768176816787780425ed814,HGNC:3097,UBERON:0000970,RO:0002206,expressed in,
a9b570ba838191cc62d73e1e626053e5,ENSEMBL:ENSCAFG00000006290,FlyBase:FBgn0033260,RO:HOM0000020,in 1 to 1 orthology relationship with,
8e542ed5d32172f14de14c629502c635,MGI:1346876,MGI:88059,RO:0002434,interacts with,
1514806bf5e3bb3a1c3ccdd2c4813bac,FlyBase:FBgn0050183,FBcv:0000349,RO:0002200,has phenotype,
9b6f95be698525eb08c21246cf746754,ZFIN:ZDB-GENE-991019-9,ZP:0012574,RO:0002200,has phenotype,
8355782d9d58b0bf37587b2cdd6ad7d2,HGNC:6492,GO:0035633,RO:0002331,involved in,
45e5a0458f93645efcbf039d51e8c9e5,WormBase:WBGene00003930,WBPhenotype:0001171,RO:0002200,has phenotype,
c7c7db6cefd6f85c544dc680c89e4526,HGNC:232,FlyBase:FBgn0003301,RO:HOM0000020,in 1 to 1 orthology relationship with,
ff41171a15f13a20ae4863b244a6ae09,MGI:1856328,MP:0010226,RO:0002200,has phenotype,
f9e639930688d37893a3783572814368,ZFIN:ZDB-GENE-070822-12,FlyBase:FBgn0264695,RO:HOM0000017,in orthology relationship with,
4d6e02441cc8964c3fc5a3b526dfcb62,MGI:1890574,HP:0000365,RO:0002200,has phenotype,
29e8de325c344cf1dfa9e784814d7122,WormBase:WBGene00003930,ENSEMBL:ENSMMUG00000017767,RO:HOM0000020,in 1 to 1 orthology relationship with,
46c3afbef4d7567be999143306bddbf8,ZFIN:ZDB-GENE-050417-341,ENSEMBL:ENSMMUG00000011142,RO:HOM0000020,in 1 to 1 orthology relationship with,
adbac4fdbbe295be627a1b9d4c71b0bb,ZFIN:ZDB-GENE-980526-561,ENSEMBL:ENSCAFG00000009066,RO:HOM0000020,in 1 to 1 orthology relationship with,
291b025b3235acd46499ff1936004d72,HGNC:1397,HP:0008180,RO:0002200,has phenotype,
266fecae373200b7d1e8415decfe5204,ENSEMBL:ENSMODG00000014292,WormBase:WBGene00017866,RO:HOM0000020,in 1 to 1 orthology relationship with,
03c1ead31e3c9e7c3de4469420ddcb6d,WormBase:WBGene00000063,WBPhenotype:0000402,RO:0002200,has phenotype,
4f47410ba62d978e9355ba307dc536b9,WormBase:WBGene00003371,ZFIN:ZDB-GENE-000322-6,RO:HOM0000017,in orthology relationship with,
2d4cb97919eada32f9575d07baf02504,FlyBase:FBgn0261385,FlyBase:FBgn0000044,RO:0002434,interacts with,
716732f90424b74aa953707ab185d40f,HGNC:11944,HGNC:2928,RO:0002434,interacts with,
073180f8eae792548f25e3290be7acfc,HGNC:1950,HGNC:9718,RO:0002434,interacts with,
4379bdd242ac866ebb7d62ae9a770ada,FlyBase:FBgn0000039,ZP:0012327,RO:0002200,has phenotype,
2353a0d82aba96f588bad88c60cc1a11,MGI:87961,MP:0004998,RO:0002200,has phenotype,
79b82c53db7293be84a60bdaaac9b200,Xenbase:XB-GENE-950442,ENSEMBL:ENSACAG00000003763,RO:HOM0000020,in 1 to 1 orthology relationship with,
fc9a38871ea6ba6d606187bdb1a83bfd,MONDO:0019181,REACT:R-HSA-3000171,RO:0002331,involved in,
5cd803aefbe242313ac521b5895615be,ZFIN:ZDB-GENE-041212-49,FlyBase:FBgn0015803,RO:HOM0000017,in orthology relationship with,
5af370ff369592ac9ae66c3bf29bc0ce,HGNC:17997,HP:0001638,RO:0002200,has phenotype,
aa8a63a2bb8b99f35cd3eedc0b70deeb,ENSEMBL:ENSFCAG00000001580,ENSEMBL:ENSGALG00000017111,RO:HOM0000020,in 1 to 1 orthology relationship with,
TTD361,5260,HGNC:6735,CustomRO:TTD,targets,
f9e25697e04a485762082a7cfa2e4232,WormBase:WBGene00000156,WBPhenotype:0000220,RO:0002200,has phenotype,
595dff31c69e234441f43dc2ef3a8d01,ENSEMBL:ENSOANG00000043403,ENSEMBL:ENSECAG00000014992,RO:HOM0000020,in 1 to 1 orthology relationship with,
5e30ffe0d8e10d14a9bd1f0b186a3fa9,ENSEMBL:ENSOANG00000008103,MGI:1341110,RO:HOM0000020,in 1 to 1 orthology relationship with,
237723587e4e0e7fbca37cff210fce47,HGNC:16059,HGNC:11283,RO:0002434,interacts with,
6ab71ccad8396c9a5f85bb5349ff6e71,RGD:1305577,WormBase:WBGene00003154,RO:HOM0000020,in 1 to 1 orthology relationship with,
ae34511daf22569c58781ba1f088dbaa,FlyBase:FBgn0052406,FlyBase:FBgn0262733,RO:0002434,interacts with,
5747c9456aecb5abf49cce052500c1b9,ZFIN:ZDB-GENE-141212-266,UBERON:0000966,RO:0002206,expressed in,
bdc6a169a31a5b522cb26a653e0135cd,ENSEMBL:ENSECAG00000023991,ENSEMBL:ENSACAG00000015986,RO:HOM0000020,in 1 to 1 orthology relationship with,
8e32fe46cf2677927479b9edd9e1c446,HGNC:12012,UBERON:0002370,RO:0002206,expressed in,
f3d4b51ab0a80a63b59f8b9914bb84ee,ENSEMBL:ENSACAG00000004758,ENSEMBL:ENSECAG00000023274,RO:HOM0000020,in 1 to 1 orthology relationship with,
6ae6974c108eb8a889654acd07577ea9,PomBase:SPBC1604.14c,GO:0005829,BFO:0000050,is part of,
0ade25ce610083f913f1958d8b08b8ec,ZFIN:ZDB-GENE-051005-2,RGD:3157,RO:HOM0000020,in 1 to 1 orthology relationship with,
66ddd8b8649fad810975871435bad153,ENSEMBL:ENSSSCG00000035090,FlyBase:FBgn0014011,RO:HOM0000017,in orthology relationship with,
c4f01e21464e7ddc5af0e5da859edbb1,FlyBase:FBgn0034070,FBcv:0000349,RO:0002200,has phenotype,
545291e5c8ea00d5fe5d087513d44ac0,ZFIN:ZDB-GENE-000626-1,ZP:0015279,RO:0002200,has phenotype,
a1f93eb4364e9c1a7e32c82290d3cb94,MGI:1349385,MP:0000759,RO:0002200,has phenotype,
77dfe3e346979dd30cf0d3664ab37b47,ENSEMBL:ENSACAG00000010643,ENSEMBL:ENSBTAG00000009707,RO:HOM0000020,in 1 to 1 orthology relationship with,
6ab06bed804ecb4ee4c49b26aff7cc2f,WormBase:WBGene00007048,dictyBase:DDB_G0293590,RO:HOM0000020,in 1 to 1 orthology relationship with,
06ce371265ba531bac517f6febe51d9e,MGI:95481,MGI:2429765,RO:0002434,interacts with,
835ed1a56a7e8f26a277d426661c35f3,FlyBase:FBgn0261555,ZFIN:ZDB-GENE-100824-1,RO:HOM0000017,in orthology relationship with,
375561917953f68e556b58827eb44b8a,ZFIN:ZDB-FISH-150901-14025,ZP:0000776,RO:0002200,has phenotype,
c58a5944cbd874889c663b43e3b4ff58,WormBase:WBGene00023451,dictyBase:DDB_G0277859,RO:HOM0000020,in 1 to 1 orthology relationship with,
710ca0b05c1c3639f3be97e2a781cf8a,RGD:1561626,SGD:S000003580,RO:HOM0000020,in 1 to 1 orthology relationship with,
f0b05e80a7736d892159162f01d78c9a,ENSEMBL:ENSFCAG00000008785,FlyBase:FBgn0002673,RO:HOM0000017,in orthology relationship with,
598748c20180bfe1207384127379bf1f,MGI:99422,HP:0002098,RO:0002200,has phenotype,
e80a4c9f03085ddb8097cecfefef0f9a,SGD:S000005473,HGNC:16059,RO:HOM0000017,in orthology relationship with,
e3e229b11f1d36ca36ed09579b00c038,ENSEMBL:ENSGALG00000045085,ENSEMBL:ENSDARG00000114692,RO:HOM0000017,in orthology relationship with,
8456aa87098f9043b60809a8669ff871,ENSEMBL:ENSSSCG00000011309,WormBase:WBGene00002226,RO:HOM0000017,in orthology relationship with,
148cde49048c5f5212bbed23aad0ee13,MGI:105073,WormBase:WBGene00006585,RO:HOM0000017,in orthology relationship with,
508cd51ff7e1b34c1bb5a4189563a6dd,WormBase:WBGene00006587,ENSEMBL:ENSECAG00000015657,RO:HOM0000017,in orthology relationship with,
a97a9840ec78c336bf041cde9c6a2477,ZFIN:ZDB-GENE-030131-8109,ZFIN:ZDB-GENE-040625-139,RO:0002434,interacts with,
fa42ecf8297e5a1a727bc573bb8495e4,MGI:88294,MP:0004198,RO:0002200,has phenotype,
8a1b0cc74a0912819e2802d075f6a866,MGI:2685061,ENSEMBL:ENSMMUG00000048288,RO:HOM0000020,in 1 to 1 orthology relationship with,
e0bfcdc00fabd00cb097c16f17dacece,ENSEMBL:ENSECAG00000019458,MGI:104631,RO:HOM0000020,in 1 to 1 orthology relationship with,
34c1997eef43aefedb352a81ea5c86e6,HGNC:16059,HGNC:1955,RO:0002434,interacts with,
62ed3536def7b50d5ce6e141dacc49bb,ENSEMBL:ENSSSCG00000037779,FlyBase:FBgn0260450,RO:HOM0000017,in orthology relationship with,
c955c87f36e3c5938ff2411ab26d8502,Xenbase:XB-GENE-992148,ENSEMBL:ENSMMUG00000020798,RO:HOM0000020,in 1 to 1 orthology relationship with,
c0b16ac71271551831427d8d13059c03,ENSEMBL:ENSMODG00000040618,Xenbase:XB-GENE-944511,RO:HOM0000020,in 1 to 1 orthology relationship with,
f94552aff3c3edfccf773002f15ccc22,ENSEMBL:ENSMMUG00000022009,ZFIN:ZDB-GENE-030131-6069,RO:HOM0000017,in orthology relationship with,
908bd344a3f50584cf9e5520e5ab756c,HGNC:9642,ENSEMBL:ENSCAFG00000011531,RO:HOM0000020,in 1 to 1 orthology relationship with,
7df7b67531b133b136bf41445a4b4f1d,dictyBase:DDB_G0275023,ZFIN:ZDB-GENE-000329-1,RO:HOM0000017,in orthology relationship with,
38f761a2654b5b9329c30875073adbcb,Xenbase:XB-GENE-968718,ENSEMBL:ENSFCAG00000009092,RO:HOM0000017,in orthology relationship with,
1000ab2129cb1708eab48f1f8ddb128c,RGD:727922,ENSEMBL:ENSSSCG00000040786,RO:HOM0000020,in 1 to 1 orthology relationship with,
e7626e0b99524b75b6ab28ddf2f3bb86,ENSEMBL:ENSSSCG00000013236,ENSEMBL:ENSPTRG00000003562,RO:HOM0000020,in 1 to 1 orthology relationship with,
050d6445f5c8c9930a8b489795e22ec5,WormBase:WBGene00003515,ENSEMBL:ENSMODG00000044323,RO:HOM0000017,in orthology relationship with,
489be58e6f3bcf2ffe81c72078b24ae1,ENSEMBL:ENSSSCG00000024784,WormBase:WBGene00001187,RO:HOM0000017,in orthology relationship with,
eaa73ea85af4964805f7d89f46494d10,HGNC:9718,ENSEMBL:ENSMODG00000015114,RO:HOM0000020,in 1 to 1 orthology relationship with,
cd782f6811f26d8e5317835cd870747d,MGI:98397,ENSEMBL:ENSPTRG00000013474,RO:HOM0000020,in 1 to 1 orthology relationship with,
778c04e7c1a65593caef2ac2b2d214ff,ENSEMBL:ENSMODG00000013288,ENSEMBL:ENSBTAG00000022635,RO:HOM0000020,in 1 to 1 orthology relationship with,
74bace60e00f3420e1ed218e2c014725,MGI:2685789,ENSEMBL:ENSOANG00000008244,RO:HOM0000020,in 1 to 1 orthology relationship with,
df7a0b3382da2ee380663285eb664c4c,HGNC:11138,ENSEMBL:ENSECAG00000015766,RO:HOM0000020,in 1 to 1 orthology relationship with,
11c270e5bee56bbf5d8826d68ad89a88,ClinVarVariant:971303,HGNC:2928,GENO:0000418,has affected feature,
076eb9419aee70d1f5d06ec9d09328cb,ENSEMBL:ENSMODG00000005078,ENSEMBL:ENSBTAG00000010191,RO:HOM0000020,in 1 to 1 orthology relationship with,
1886eb862a105ac15ec8eb1d61a91523,WormBase:WBGene00013534,WormBase:WBGene00000059,RO:0002434,interacts with,
b84cf005003d67db1e05ba6ac66374d4,ZFIN:ZDB-GENE-131017-1,FlyBase:FBgn0004397,RO:HOM0000017,in orthology relationship with,
852c972ddb29a9b57219ee7d57cdbcfc,WormBase:WBGene00001116,ENSEMBL:ENSMODG00000001013,RO:HOM0000020,in 1 to 1 orthology relationship with,
e33b62c009a3ca07963a6eecbeb6f3f5,WormBase:WBGene00014249,FlyBase:FBgn0032643,RO:HOM0000020,in 1 to 1 orthology relationship with,
cd1c73197924cd70bbb1cd616bcb9703,ENSEMBL:ENSMODG00000009818,Xenbase:XB-GENE-493024,RO:HOM0000020,in 1 to 1 orthology relationship with,
cafa9158cb94707434fd5c68285ef04d,WormBase:WBGene00000070,dictyBase:DDB_G0281545,RO:HOM0000017,in orthology relationship with,
005ffbc4ecd03e5c840c76156d3e6246,RGD:1305950,ZFIN:ZDB-GENE-070112-2362,RO:HOM0000020,in 1 to 1 orthology relationship with,
542aeb13213b589c779425a3ff9ef998,WormBase:WBGene00020721,ENSEMBL:ENSECAG00000007556,RO:HOM0000017,in orthology relationship with,
7cc4fb03fc6de903873c9ebd07e0329a,ENSEMBL:ENSGALG00000001459,ENSEMBL:ENSPTRG00000015000,RO:HOM0000020,in 1 to 1 orthology relationship with,
4e3a28531ddc33a49c87067879d483e5,FlyBase:FBgn0286785,FlyBase:FBgn0000039,RO:0002434,interacts with,
bf72ccd133692fd3291b69cc2cd4d225,MGI:107437,HP:0004325,RO:0002200,has phenotype,
2cc0b568db1af0d62dd69e1332ff8c6a,ZFIN:ZDB-GENE-050522-279,ENSEMBL:ENSFCAG00000000833,RO:HOM0000020,in 1 to 1 orthology relationship with,
a8b7352afbe27435a0f5769343d8cbc5,WormBase:WBGene00019608,ENSEMBL:ENSGALG00000043642,RO:HOM0000020,in 1 to 1 orthology relationship with,
abf12f9c21ec5953da1fc956c4b036f4,ENSEMBL:ENSCAFG00000006290,SGD:S000003583,RO:HOM0000020,in 1 to 1 orthology relationship with,
2f4d9ecbcc89024c56df786541b09a13,ENSEMBL:ENSMMUG00000018600,FlyBase:FBgn0004687,RO:HOM0000020,in 1 to 1 orthology relationship with,
73e63605a05d4846f90ea4af0e8e19e8,MGI:106211,MP:0011088,RO:0002200,has phenotype,
6bd7b6e3ba121395fc648c0ecd5e2765,HGNC:21616,HGNC:9718,RO:0002434,interacts with,
dbd80c548daa173a82e59262e0ab1d42,Xenbase:XB-GENE-494339,ENSEMBL:ENSECAG00000021777,RO:HOM0000020,in 1 to 1 orthology relationship with,
7b3efe1e79f8ec6ce5187435ffa610c0,ENSEMBL:ENSBTAG00000018463,ENSEMBL:ENSSSCG00000011033,RO:HOM0000020,in 1 to 1 orthology relationship with,
31f3169c45cc9c41d6013927f18bf09a,ENSEMBL:ENSECAG00000036831,ENSEMBL:ENSMODG00000001185,RO:HOM0000020,in 1 to 1 orthology relationship with,
32b18af258e7f0a44c9eb6938408e152,ENSEMBL:ENSMMUG00000007878,ZFIN:ZDB-GENE-980605-23,RO:HOM0000020,in 1 to 1 orthology relationship with,
69585c6574549f89fe1083bec70dd057,MGI:101772,UBERON:0000178,RO:0002206,expressed in,
5b811298004d097caa89e79b2bafcfb2,HGNC:2928,MGI:1194513,RO:0002434,interacts with,
b8cb931c86960913c1ac17491f26c845,FlyBase:FBgn0000044,FlyBase:FBgn0041789,RO:0002434,interacts with,
afd709f832437329b8214995a40bd2d0,HGNC:6494,ENSEMBL:ENSBTAG00000017473,RO:HOM0000020,in 1 to 1 orthology relationship with,
972dab9386cbe43f7550bf6344376ea7,ZFIN:ZDB-GENE-000329-3,dictyBase:DDB_G0287981,RO:HOM0000017,in orthology relationship with,
121fc6db4f20cb75d351155a480d253e,HGNC:17861,HP:0000486,RO:0002200,has phenotype,
6e0da48726d1d13d9d62a77741c9c0d2,MGI:97769,HP:0002180,RO:0002200,has phenotype,
f19554053c4e60c60b380e98cab5f4a2,ENSEMBL:ENSGALG00000008351,ENSEMBL:ENSMODG00000045708,RO:HOM0000020,in 1 to 1 orthology relationship with,
b80815f862daf2214adc9e162a04d6a1,WormBase:WBGene00003370,WormBase:WBGene00003515,RO:0002434,interacts with,
40c56673204b3de352e38fc72464cd22,FlyBase:FBgn0264695,ZFIN:ZDB-GENE-030131-6206,RO:HOM0000017,in orthology relationship with,
9aa9c8a1da0fe2cab06e09fd66dc3fbf,Xenbase:XB-GENE-989283,ENSEMBL:ENSACAG00000017003,RO:HOM0000017,in orthology relationship with,
233a8dc2910d247abc1e6efe97995c8b,dictyBase:DDB_G0270488,WormBase:WBGene00001328,RO:HOM0000017,in orthology relationship with,
a0507b515c42a8d8db99e03446901275,NCBIGene:100495065,Xenbase:XB-GENE-486401,RO:0002434,interacts with,
8837f7ba6326a1a4d6a6f433b571e1d3,WormBase:WBGene00000045,WBPhenotype:0002286,RO:0002200,has phenotype,
3d11fad65e0feb89de0e8d687a9ddaaf,RGD:1563853,ENSEMBL:ENSMODG00000003915,RO:HOM0000020,in 1 to 1 orthology relationship with,
7c57426fd28921fa7af39e01da494bcf,ENSEMBL:ENSCAFG00000008561,ENSEMBL:ENSFCAG00000007147,RO:HOM0000020,in 1 to 1 orthology relationship with,
cd92898556dbfa763f933431323711ea,HGNC:7549,HGNC:164,RO:0002434,interacts with,
d3353657d87977fcc134b1d6f2cce131,dictyBase:DDB_G0276967,FlyBase:FBgn0014380,RO:HOM0000017,in orthology relationship with,
54b29c23c71e61d10be3ab7ac896012d,HGNC:1480,HP:0003306,RO:0002200,has phenotype,
570af65dc41fd7920ed2189943df60d2,ENSEMBL:ENSMODG00000044798,HGNC:11943,RO:HOM0000020,in 1 to 1 orthology relationship with,
f4be3d1d91d44e4e1427d6ab775ea2c4,FlyBase:FBgn0034070,ENSEMBL:ENSMMUG00000006567,RO:HOM0000017,in orthology relationship with,
c8ef20daafa6be43a993eb000d2f987e,ENSEMBL:ENSPTRG00000020240,HGNC:13740,RO:HOM0000020,in 1 to 1 orthology relationship with,
d0ab05371ca5637feef1bb8b87050cc1,WormBase:WBGene00003650,WBPhenotype:0000035,RO:0002200,has phenotype,
47f580a084c8ce1411a73dfe382271f4,MGI:98927,MP:0004084,RO:0002200,has phenotype,
c7d1145f3da68216ac1c7381427c2933,WormBase:WBGene00004287,ENSEMBL:ENSPTRG00000052694,RO:HOM0000017,in orthology relationship with,
febb31829cf42f8f06b1ccfeb862aac6,ZFIN:ZDB-GENE-000322-5,ENSEMBL:ENSGALG00000027323,RO:HOM0000017,in orthology relationship with,
dbd73e302bcd530d85bbea014bbcbfa9,FlyBase:FBgn0004657,FBcv:0002033,RO:0002200,has phenotype,
39d3b69d1408008eadee24fa3f57a0e5,HGNC:12635,HGNC:6492,RO:0002434,interacts with,
7f5540fcd886eb3618d9ffb694d4168d,PomBase:SPAC110.03,ENSEMBL:ENSECAG00000004908,RO:HOM0000020,in 1 to 1 orthology relationship with,
8631286207822a2d5897829ee0901caa,MGI:1920174,MP:0003631,RO:0002200,has phenotype,
d8bf05fc4d811935f53d428cd26e126c,HGNC:2509,HGNC:19181,RO:0002434,interacts with,
4c85fc6675006fe50327e92f04422797,WormBase:WBGene00003650,ENSEMBL:ENSMMUG00000006464,RO:HOM0000017,in orthology relationship with,
c132617a1d51f20d668e8f269e7f5b35,RGD:3443,ENSEMBL:ENSMMUG00000002336,RO:HOM0000020,in 1 to 1 orthology relationship with,
93a83fd5aa1e9a8d9c28ea8b5d01541a,HGNC:11169,HGNC:3058,RO:0002434,interacts with,
a77730de7686426c1eb3ca31f354a0a8,ENSEMBL:ENSPTRG00000011724,ENSEMBL:ENSCAFG00000004223,RO:HOM0000020,in 1 to 1 orthology relationship with,
834ae742b8031a10ee8640da9c47131f,ENSEMBL:ENSMMUG00000013768,ENSEMBL:ENSSSCG00000030460,RO:HOM0000020,in 1 to 1 orthology relationship with,
9315e6735270d56b3ae4780e88f0ed04,WormBase:WBGene00002228,HGNC:17273,RO:HOM0000020,in 1 to 1 orthology relationship with,
b137b18a12c0438986ac360c89cb66c5,FlyBase:FBgn0032013,ENSEMBL:ENSACAG00000023160,RO:HOM0000020,in 1 to 1 orthology relationship with,
2ee0e5e4aa7ae76e09d428d45fe7c749,ENSEMBL:ENSOANG00000001449,FlyBase:FBgn0260450,RO:HOM0000017,in orthology relationship with,
280fa9891085791bd66058ee164bf7ab,WormBase:WBGene00003930,WBPhenotype:0000053,RO:0002200,has phenotype,
5535420372b9a05af3bac9fc39a4b020,ENSEMBL:ENSMODG00000005255,ENSEMBL:ENSECAG00000015727,RO:HOM0000020,in 1 to 1 orthology relationship with,
aeb2f00afb81448db258f18978e845b2,HGNC:6482,WormBase:WBGene00001328,RO:HOM0000017,in orthology relationship with,
62786ab56fffeb93b2c85eb22304d9da,MGI:95481,MP:0002825,RO:0002200,has phenotype,
c38ccda582398e21caee51d75e8c5a28,MGI:97276,HP:0000969,RO:0002200,has phenotype,
c7640d5ff7109f4e07a9f7dc32a154fd,ENSEMBL:ENSBTAG00000015670,HGNC:8592,RO:HOM0000020,in 1 to 1 orthology relationship with,
b8d0ac8af1dc4022852ce0de07735d87,FlyBase:FBgn0002773,ZFIN:ZDB-GENE-120917-2,RO:HOM0000017,in orthology relationship with,
2f9b4b44bfff556e76ae09ca7a3caf2c,WormBase:WBGene00003495,ENSEMBL:ENSCAFG00000010798,RO:HOM0000017,in orthology relationship with,
99c0404c02b0ccbac3faaef8afdb3acb,WormBase:WBGene00002186,ENSEMBL:ENSPTRG00000008391,RO:HOM0000017,in orthology relationship with,
870a5c7bd5086eb5c634831a956d2e2c,WormBase:WBGene00002150,ENSEMBL:ENSMMUG00000046470,RO:HOM0000017,in orthology relationship with,
76753909d9e6f7a6e533207f4d7632ad,ENSEMBL:ENSPTRG00000022100,ENSEMBL:ENSSSCG00000012492,RO:HOM0000020,in 1 to 1 orthology relationship with,
1c371fa02336d15ede089bc2c5132b0c,MGI:1194504,MP:0002923,RO:0002200,has phenotype,
f8a662795061259d1777122a0fb1e556,HGNC:6492,HGNC:9801,RO:0002434,interacts with,
38b60e06ccc4be64ff14bbaa8c516468,HGNC:6482,EFO:0005271,RO:0003304,contributes to condition,
92d15c13e5415e892158768dda32ea67,ClinVarVariant:803805,MONDO:0010679,GENO:0000840,pathogenic for condition,
8c6c323c35b580ce9bc2275fdf97abab,ZFIN:ZDB-GENE-070412-4,ZP:0004383,RO:0002200,has phenotype,
94d76e6fe35ad2f9a62cefbf15c35b03,MGI:1914487,MP:0008866,RO:0002200,has phenotype,
f5a10c6be2135493c1e2049aaa9d5484,SGD:S000006307,MONARCH:APO_0000144APO_0000003,RO:0002200,has phenotype,
9db4b58a5e0fbc68b0a8667dfcf26175,ZFIN:ZDB-GENE-030707-1,dictyBase:DDB_G0269160,RO:HOM0000017,in orthology relationship with,
c06832ee75995111afec83d0fb439c86,dictyBase:DDB_G0349530,MGI:98387,RO:HOM0000017,in orthology relationship with,
97232a212de11070dcf25784bbbeb622,ENSEMBL:ENSGALG00000015211,ENSEMBL:ENSMMUG00000003302,RO:HOM0000020,in 1 to 1 orthology relationship with,
02348235cf74288763a86cbf3c1ee409,ZFIN:ZDB-GENE-030131-4205,FlyBase:FBgn0261800,RO:HOM0000017,in orthology relationship with,
a62152660d3c0a6de04cc0752609c4ac,ENSEMBL:ENSCAFG00000011531,Xenbase:XB-GENE-950442,RO:HOM0000020,in 1 to 1 orthology relationship with,
69080582ed1f435ed98e3d811664bf51,FlyBase:FBgn0267487,ENSEMBL:ENSOANG00000008679,RO:HOM0000020,in 1 to 1 orthology relationship with,
206af60772c2c670414f34f35a758c39,MGI:1917834,MP:0001698,RO:0002200,has phenotype,
8e36080e0efe2471e9d3af36b22776da,HGNC:9688,HGNC:11729,RO:0002434,interacts with,
5c8d4c354a3a3167e57b1be7d8907a3d,RGD:631429,ENSEMBL:ENSCAFG00000009066,RO:HOM0000020,in 1 to 1 orthology relationship with,
5903de999e10d5cfc3e507fade916e81,ZFIN:ZDB-GENE-030131-2963,ENSEMBL:ENSPTRG00000007553,RO:HOM0000020,in 1 to 1 orthology relationship with,
140dc18c96b9e8321abcdc1231b7a83a,ENSEMBL:ENSFCAG00000011506,FlyBase:FBgn0267698,RO:HOM0000020,in 1 to 1 orthology relationship with,
c92a730fa7fde83c476b344d454078c4,MGI:98775,MP:0002833,RO:0002200,has phenotype,
08e7dcf357c55ad28ac177b341ba0fd8,MGI:96610,MP:0005035,RO:0002200,has phenotype,
36c43e9344fbea7c61bce49caf89f7fb,MGI:105070,ZFIN:ZDB-GENE-040801-9,RO:HOM0000017,in orthology relationship with,
